ds,y
2015-08-03,142.57812762538458
2015-08-04,135.69975303902618
2015-08-05,128.5434778054256
2015-08-06,133.68491412137894
2015-08-07,137.78883132321755
2015-08-08,142.61190648369447
2015-08-09,141.2707974084308
2015-08-10,141.2883295763108
2015-08-11,133.3768548151836
2015-08-12,125.13522829051101
2015-08-13,129.1576654850983
2015-08-14,132.12819270464263
2015-08-15,135.8228732328767
2015-08-16,133.37736699288587
2015-08-17,132.33263163868475
2015-08-18,123.41783806195815
2015-08-19,114.24696039772813
2015-08-20,117.42731358798717
2015-08-21,119.65376092451862
2015-08-22,122.71077980802346
2015-08-23,119.73994673193391
2015-08-24,118.18234817212603
2015-08-25,108.8714941897242
2015-08-26,99.42017551181522
2015-08-27,102.43254212226525
2015-08-28,104.59860814900865
2015-08-29,107.69665976189978
2015-08-30,104.8611127002398
2015-08-31,103.62861206779839
2015-09-01,94.72142861458907
2015-09-02,85.74459003572045
2015-09-03,89.2949967923681
2015-09-04,92.05622018258414
2015-09-05,95.80114596635978
2015-09-06,93.66000029680033
2015-09-07,104.64613915768382
2015-09-08,85.04148009928174
2015-09-09,76.88952643015911
2015-09-10,81.30838016437033
2015-09-11,84.98330136475973
2015-09-12,89.68947212290419
2015-09-13,88.55968363246194
2015-09-14,89.1301489908159
2015-09-15,82.12350668492648
2015-09-16,75.14546860510916
2015-09-17,80.79338150818073
2015-09-18,85.75042255238596
2015-09-19,91.78761781897259
2015-09-20,92.03124802893836
2015-09-21,94.00845514458798
2015-09-22,88.43012787503393
2015-09-23,82.88753033188848
2015-09-24,89.96095004956027
2015-09-25,96.31408981933673
2015-09-26,103.69639236176842
2015-09-27,105.21085830609327
2015-09-28,108.36016356615846
2015-09-29,103.83014278914933
2015-09-30,99.18708828097022
2015-10-01,106.98712264441917
2015-10-02,113.8713489420035
2015-10-03,121.56894468830862
2015-10-04,123.16573599730286
2015-10-05,126.15103313372492
2015-10-06,121.20176937534444
2015-10-07,115.88036868037514
2015-10-08,122.74457813287825
2015-10-09,128.44294911768833
2015-10-10,134.71811677784126
2015-10-11,134.67540106524424
2015-10-12,173.01069360426243
2015-10-13,128.8883262136388
2015-10-14,121.45037350664629
2015-10-15,126.1139215544485
2015-10-16,129.57170771838824
2015-10-17,133.6132712734151
2015-10-18,131.39250084485207
2015-10-19,130.4731843199636
2015-10-20,121.61162751864282
2015-10-21,112.45279930815488
2015-10-22,115.60959980488235
2015-10-23,117.8423743977498
2015-10-24,120.97408726120915
2015-10-25,118.18551856316147
2015-10-26,117.05992132953283
2015-10-27,108.36491192133145
2015-10-28,99.74807710716277
2015-10-29,103.8445937729106
2015-10-30,107.37060623864863
2015-10-31,112.12457099814714
2015-11-01,111.25414995919692
2015-11-02,112.30147824933194
2015-11-03,105.98589214050679
2015-11-04,99.9005838307471
2015-11-05,106.62145668072381
2015-11-06,112.80189771104594
2015-11-07,120.17564393833311
2015-11-08,121.8252861256343
2015-11-09,125.22919518357077
2015-11-10,121.04591367966852
2015-11-11,137.3583644229762
2015-11-12,125.05459937074914
2015-11-13,132.38328135242858
2015-11-14,140.49850384025214
2015-11-15,142.45898653706772
2015-11-16,145.72988140864786
2015-11-17,140.9677114553586
2015-11-18,135.7189154382861
2015-11-19,142.5302153296282
2015-11-20,148.04447539465903
2015-11-21,154.00419199203614
2015-11-22,153.5201318000944
2015-11-23,154.11789038268864
2015-11-24,146.52141336568783
2015-11-25,138.3499159297511
2015-11-26,159.76753153427975
2015-11-27,144.87187787697832
2015-11-28,148.10630291695512
2015-11-29,145.11575394308247
2015-11-30,143.49671989155513
2015-12-01,134.03776629125443
2015-12-02,124.41467493482847
2015-12-03,127.29741765370449
2015-12-04,129.44272180381785
2015-12-05,132.69445396603004
2015-12-06,130.24942335820856
2015-12-07,129.70145475005768
2015-12-08,121.82284296968862
2015-12-09,114.25968450312597
2015-12-10,119.63939013760091
2015-12-11,124.66412670952471
2015-12-12,131.11239597319252
2015-12-13,132.10632505300634
2015-12-14,135.1574833195119
2015-12-15,130.95029575632157
2015-12-16,127.03950026949965
2015-12-17,135.95990002588354
2015-12-18,144.32210255316403
2015-12-19,153.79958199503574
2015-12-20,157.4486465925875
2015-12-21,162.7059355935724
2015-12-22,160.190593335508
2015-12-23,157.40345038019365
2015-12-24,166.83823035229895
2015-12-25,139.2092269363626
2015-12-26,183.80202685288657
2015-12-27,186.05139922094088
2015-12-28,189.28138228686333
2015-12-29,184.14429104367377
2015-12-30,178.18842038896796
2015-12-31,183.96820723233714
2016-01-01,151.37250868782303
2016-01-02,192.463748230744
2016-01-03,190.07366395193205
2016-01-04,188.5214507340494
2016-01-05,178.56036083882648
2016-01-06,167.841023009396
2016-01-07,169.0191614393027
2016-01-08,168.84868224514113
2016-01-09,169.18234032884433
2016-01-10,163.2375797773576
2016-01-11,158.64039473397412
2016-01-12,146.20632555706715
2016-01-13,133.6350940428695
2016-01-14,133.61719531962092
2016-01-15,132.92621321979243
2016-01-16,133.41909056757558
2016-01-17,128.30195641889537
2016-01-18,169.05035524403203
2016-01-19,114.81098875150302
2016-01-20,104.85743369798605
2016-01-21,107.93815748716901
2016-01-22,110.75052740549968
2016-01-23,115.06702040538687
2016-01-24,114.00317818642097
2016-01-25,115.06409927602328
2016-01-26,108.92851375747023
2016-01-27,103.14686412709726
2016-01-28,110.25162060506597
2016-01-29,116.8535018004617
2016-01-30,124.64573217401718
2016-01-31,126.67383688032177
2016-02-01,130.38371967592073
2016-02-02,126.40703143881154
2016-02-03,122.260222585228
2016-02-04,130.45548615623235
2016-02-05,137.59725006711074
2016-02-06,145.38634695334213
2016-02-07,146.88936858392904
2016-02-08,149.58596606793466
2016-02-09,144.15312759452385
2016-02-10,138.16285912492884
2016-02-11,144.19151395128353
2016-02-12,148.91447466154236
2016-02-13,154.10836563884305
2016-02-14,152.91835604132928
2016-02-15,196.09528834845352
2016-02-16,144.76063457014033
2016-02-17,136.1943169476961
2016-02-18,139.8500091859375
2016-02-19,142.46535073671282
2016-02-20,145.8707373835322
2016-02-21,143.25536916958146
2016-02-22,142.21148184627793
2016-02-23,133.5158701524498
2016-02-24,124.82519553063821
2016-02-25,128.78338032652465
2016-02-26,132.11483572849605
2016-02-27,136.62573187380087
2016-02-28,135.47088631396628
2016-02-29,136.1990888301462
2016-03-01,129.53593731415876
2016-03-02,123.08063837614844
2016-03-03,129.41503156502972
2016-03-04,135.1985383253876
2016-03-05,142.17119631191883
2016-03-06,143.42230711187673
2016-03-07,146.43746820657077
2016-03-08,141.88301899035906
2016-03-09,137.30431306718808
2016-03-10,145.23603881173062
2016-03-11,152.298257899539
2016-03-12,160.20029726653354
2016-03-13,162.01000423263974
2016-03-14,165.20112454036072
2016-03-15,160.4378294641129
2016-03-16,155.2728079352582
2016-03-17,162.25715654746108
2016-03-18,168.0357547448043
2016-03-19,174.35028435577692
2016-03-20,174.30743223931734
2016-03-21,175.42506923838994
2016-03-22,168.41546842984255
2016-03-23,160.88201773299045
2016-03-24,165.4276999915454
2016-03-25,168.74906805124394
2016-03-26,172.63791304025105
2016-03-27,170.24820139683015
2016-03-28,169.14110734321378
2016-03-29,160.06723312630135
2016-03-30,150.662496485448
2016-03-31,153.5559773193395
2016-04-01,155.46346395336423
2016-04-02,158.18890386047747
2016-04-03,154.8913347203077
2016-04-04,153.13011666504948
2016-04-05,143.6475462823156
2016-04-06,134.06531464576437
2016-04-07,136.9930793264741
2016-04-08,139.12286468225932
2016-04-09,142.23146593732187
2016-04-10,139.4484012931557
2016-04-11,138.30219995554086
2016-04-12,129.50407337333763
2016-04-13,120.64539937364373
2016-04-14,124.27490920742889
2016-04-15,127.0910084576738
2016-04-16,130.8478922377543
2016-04-17,128.65646803232278
2016-04-18,128.0311126989139
2016-04-19,119.67364864083541
2016-04-20,111.17096284557547
2016-04-21,115.10450721625907
2016-04-22,118.1453708505507
2016-04-23,122.05708460126326
2016-04-24,119.96369576432573
2016-04-25,119.39590321427431
2016-04-26,111.07431132876641
2016-04-27,102.60625156562455
2016-04-28,106.59443730772006
2016-04-29,109.73117097061561
2016-04-30,113.80029231112502
2016-05-01,111.94443376252752
2016-05-02,111.71039961476436
2016-05-03,103.83175159495693
2016-05-04,95.92507091637367
2016-05-05,100.59817998278722
2016-05-06,104.54405617304579
2016-05-07,109.54263555977498
2016-05-08,108.7280765524236
2016-05-09,109.63429961291696
2016-05-10,102.97788015576413
2016-05-11,96.35475469191263
2016-05-12,102.34900917446726
2016-05-13,107.62746399459886
2016-05-14,113.94223233725529
2016-05-15,114.39879825092413
2016-05-16,116.50240519456915
2016-05-17,110.94180583129085
2016-05-18,105.2868066435622
2016-05-19,112.09785051406459
2016-05-20,118.0213273611433
2016-05-21,124.7927673727141
2016-05-22,125.50544388001724
2016-05-23,127.657160749674
2016-05-24,121.93426306760989
2016-05-25,115.90929692555275
2016-05-26,122.15055813143724
2016-05-27,127.31722112618806
2016-05-28,133.16220829580777
2016-05-29,132.80033661977336
2016-05-30,154.42942789681766
2016-05-31,126.73915588432682
2016-06-01,119.35692466436046
2016-06-02,124.2076268689013
2016-06-03,127.98241097274416
2016-06-04,132.4657946412691
2016-06-05,130.8029689861666
2016-06-06,130.54520941467302
2016-06-07,122.43247229491163
2016-06-08,114.08964457080575
2016-06-09,118.13472709543595
2016-06-10,121.27268230970878
2016-06-11,125.3186966779228
2016-06-12,123.40065926657795
2016-06-13,123.06920962196794
2016-06-14,115.05889679242199
2016-06-15,106.984679896626
2016-06-16,111.45048837019405
2016-06-17,115.14355986062598
2016-06-18,119.83673661236067
2016-06-19,118.65627133546411
2016-06-20,119.12793834880793
2016-06-21,111.96050605367316
2016-06-22,104.74300971882607
2016-06-23,110.05407310445679
2016-06-24,114.55697423391598
2016-06-25,120.00261477330417
2016-06-26,119.49792454651828
2016-06-27,120.5524800008279
2016-06-28,113.86237868301232
2016-06-29,107.00779808844311
2016-06-30,112.56248045759266
2016-07-01,117.18883571628693
2016-07-02,122.6408228019242
2016-07-03,122.03214551617468
2016-07-04,97.60484276722809
2016-07-05,115.90127736110958
2016-07-06,108.68411483206538
2016-07-07,113.82230336352269
2016-07-08,117.9970135669223
2016-07-09,122.98157012147983
2016-07-10,121.90898192129575
2016-07-11,122.31758602851681
2016-07-12,114.93387949053201
2016-07-13,107.36900108766585
2016-07-14,112.22713893423584
2016-07-15,116.1995900506029
2016-07-16,121.06666459522691
2016-07-17,119.96500087738428
2016-07-18,120.43310483450777
2016-07-19,113.1941900968027
2016-07-20,105.85277920970637
2016-07-21,111.00333696480337
2016-07-22,115.32465370218844
2016-07-23,120.58216002778974
2016-07-24,119.8957252181081
2016-07-25,120.78573700731134
2016-07-26,113.9565212776644
2016-07-27,106.99354358255381
2016-07-28,112.47264437358749
2016-07-29,117.05500688593871
2016-07-30,122.49002098717065
2016-07-31,121.8835784615788
2016-08-01,122.74458248454687
2016-08-02,115.7687171830626
2016-08-03,108.53590928249889
2016-08-04,113.61972676536304
2016-08-05,117.68240972477201
2016-08-06,122.47769620791343
2016-08-07,121.11898125221055
2016-08-08,121.12559771668128
2016-08-09,113.25159912172641
2016-08-10,105.04685993224581
2016-08-11,109.1020074663069
2016-08-12,112.09764005412654
2016-08-13,115.8066385202317
2016-08-14,113.36180064852834
2016-08-15,112.30160433146273
2016-08-16,103.35317063366391
2016-08-17,94.12888562457357
2016-08-18,97.23495337221541
2016-08-19,99.36560243443945
2016-08-20,102.30513457959385
2016-08-21,99.19537780058666
2016-08-22,97.58135322741524
2016-08-23,88.19422803882
2016-08-24,78.64801105443843
2016-08-25,81.5482582804591
2016-08-26,83.58650287443542
2016-08-27,86.54258793059415
2016-08-28,83.55245173220942
2016-08-29,82.15416101975292
2016-08-30,73.0712491829225
2016-08-31,63.909800275017545
2016-09-01,67.26753031463429
2016-09-02,69.82856507883004
2016-09-03,73.36607862802757
2016-09-04,71.01032966729116
2016-09-05,81.77447669612022
2016-09-06,61.94004988743008
2016-09-07,53.55002842124079
2016-09-08,57.72191760144426
2016-09-09,61.14038094564158
2016-09-10,65.5800826386851
2016-09-11,64.17345564958967
2016-09-12,64.45659479008958
2016-09-13,57.152336228274756
2016-09-14,49.866973894064685
2016-09-15,55.19887844842583
2016-09-16,59.832736464472994
2016-09-17,65.54159615186127
2016-09-18,65.45428173879537
2016-09-19,67.10098868863298
2016-09-20,61.196136906698285
2016-09-21,55.33494602299467
2016-09-22,62.102009535661054
2016-09-23,68.16559357122993
2016-09-24,75.27985131390942
2016-09-25,76.55251627463058
2016-09-26,79.49088380503585
2016-09-27,74.78515137116152
2016-09-28,70.00557124733731
2016-09-29,77.71167841782497
2016-09-30,84.54730220813431
2016-10-01,92.2435326743968
2016-10-02,93.88718266459881
2016-10-03,96.96753110276481
2016-10-04,92.16039327465667
2016-10-05,87.0259469141912
2016-10-06,94.11855245504597
2016-10-07,100.08225434552874
2016-10-08,106.65411167788403
2016-10-09,106.9328837020384
2016-10-10,145.60703236312213
2016-10-11,101.83273600645688
2016-10-12,94.74336379856189
2016-10-13,99.74693908823042
2016-10-14,103.52699224525698
2016-10-15,107.86393733488659
2016-10-16,105.90285282077427
2016-10-17,105.19926571917992
2016-10-18,96.50199900840342
2016-10-19,87.44953343916757
2016-10-20,90.67815262695967
2016-10-21,92.91559481539888
2016-10-22,95.98240588714397
2016-10-23,93.05856640625541
2016-10-24,91.72821782087533
2016-10-25,82.7615800207171
2016-10-26,73.81054120856572
2016-10-27,77.51621527641652
2016-10-28,80.60221203325719
2016-10-29,84.87583172259477
2016-10-30,83.49476776563172
2016-10-31,84.01214783238458
2016-11-01,77.15900393255833
2016-11-02,70.54064438084549
2016-11-03,76.74520818569079
2016-11-04,82.43812627624578
2016-11-05,89.36467421731317
2016-11-06,90.61816830951626
2016-11-07,93.68659865709833
2016-11-08,89.23674980340849
2016-11-09,84.81223915584958
2016-11-10,92.94370969455836
2016-11-11,120.79078654445328
2016-11-12,108.41643255495092
2016-11-13,110.5157322265273
2016-11-14,114.00432884303729
2016-11-15,109.5330630490197
2016-11-16,104.6406966643973
2016-11-17,111.86444288402232
2016-11-18,117.83603901745332
2016-11-19,124.28549614027112
2016-11-20,124.31003733577131
2016-11-21,125.42098923752596
2016-11-22,118.32766094492351
2016-11-23,110.63463702621777
2016-11-24,132.49180597144138
2016-11-25,117.9833022344495
2016-11-26,121.54011477351938
2016-11-27,118.7962953667075
2016-11-28,117.3392076756819
2016-11-29,107.95032793494025
2016-11-30,98.30060182836965
2016-12-01,101.05758057413587
2016-12-02,102.9780888302429
2016-12-03,105.90864733029997
2016-12-04,103.05125045582525
2016-12-05,102.00734723197849
2016-12-06,93.55914051964325
2016-12-07,85.36470257446223
2016-12-08,90.06521589953367
2016-12-09,94.37809382467731
2016-12-10,100.09819655872744
2016-12-11,100.36472607178942
2016-12-12,102.70662448477404
2016-12-13,97.8255565583373
2016-12-14,93.29293467625249
2016-12-15,101.6592484856466
2016-12-16,109.54940184477567
2016-12-17,118.66621722917559
2016-12-18,122.05963297917343
2016-12-19,127.17435921766614
2016-12-20,124.6350148522248
2016-12-21,121.94514808048517
2016-12-22,131.5983502771216
2016-12-23,140.17511871490905
2016-12-24,149.3475874350613
2016-12-25,116.28041006933472
2016-12-26,124.578143363279
2016-12-27,151.61271259302754
2016-12-28,146.44580099442666
2016-12-29,153.06182474139058
2016-12-30,158.09879885625062
2016-12-31,163.29861984155818
2017-01-01,125.00832096496501
2017-01-02,162.44833749438357
2017-01-03,151.8943834890843
2017-01-04,141.90434291475088
2017-01-05,143.7321882980986
2017-01-06,144.1177124336789
2017-01-07,144.90172230925725
2017-01-08,139.29215994817292
2017-01-09,134.90818276255519
2017-01-10,122.56131280871446
2017-01-11,109.95015501357247
2017-01-12,109.76700008355529
2017-01-13,108.7900788632995
2017-01-14,108.88370139729946
2017-01-15,103.26388634977931
2017-01-16,143.41833109303695
2017-01-17,88.50784004199217
2017-01-18,77.82168283111494
2017-01-19,80.12521353852043
2017-01-20,82.13345710948835
2017-01-21,85.63688081816056
2017-01-22,83.76890678505055
2017-01-23,84.05196855710429
2017-01-24,77.18116844725994
2017-01-25,70.72196961763584
2017-01-26,77.22016091480097
2017-01-27,83.29777397403716
2017-01-28,90.6570913641518
2017-01-29,92.35025221171512
2017-01-30,95.82720523304857
2017-01-31,91.8594942660535
2017-02-01,87.82389524857302
2017-02-02,96.22886059901091
2017-02-03,103.6726765494324
2017-02-04,111.84783257371171
2017-02-05,113.81062896101596
2017-02-06,117.02877651608804
2017-02-07,112.16601174706858
2017-02-08,106.78014367646782
2017-02-09,113.4327682606981
2017-02-10,118.78434365294
2017-02-11,124.59679403604538
2017-02-12,124.00119175252009
2017-02-13,124.54332400097645
2017-02-14,116.96622194982865
2017-02-15,108.90612362097933
2017-02-16,113.00016099392776
2017-02-17,115.97951683261394
2017-02-18,119.67026766109647
2017-02-19,117.25950648564654
2017-02-20,159.53150850860462
2017-02-21,107.68961537408515
2017-02-22,98.97063274438167
2017-02-23,102.8328801556485
2017-02-24,106.0088121623881
2017-02-25,110.3141253833956
2017-02-26,108.91436825126151
2017-02-27,109.36996048282136
2017-02-28,102.41870564982605
2017-03-01,95.67225951229788
2017-03-02,101.72482209212379
2017-03-03,107.24776353848912
2017-03-04,113.99235293086906
2017-03-05,115.05812596215381
2017-03-06,117.93966938577498
2017-03-07,113.31085807887132
2017-03-08,108.7229618052493
2017-03-09,116.71484724425859
2017-03-10,123.90894720797394
2017-03-11,132.01513332423337
2017-03-12,134.10000133964164
2017-03-13,137.63432685479694
2017-03-14,133.27771443001473
2017-03-15,128.57685162207508
2017-03-16,136.07559541082992
2017-03-17,142.4105720601715
2017-03-18,149.31444265982552
2017-03-19,149.8843657455107
2017-03-20,151.6284425898143
2017-03-21,145.24920053559174
2017-03-22,138.34056201947965
2017-03-23,143.496565397106
2017-03-24,147.40555869079657
2017-03-25,151.85205884227145
2017-03-26,149.98384731031615
2017-03-27,149.35712504957513
2017-03-28,140.7188166524556
2017-03-29,131.7025017542901
2017-03-30,134.97281351888165
2017-03-31,137.20930555880028
2017-04-01,140.21747439163016
2017-04-02,137.1590363763893
2017-04-03,135.59702413626127
2017-04-04,126.27823991515496
2017-04-05,116.82953365584416
2017-04-06,119.86618172421028
2017-04-07,122.0860868142753
2017-04-08,125.27198086254613
2017-04-09,122.55918141349659
2017-04-10,121.48169522682136
2017-04-11,112.75572185734768
2017-04-12,103.97699170423411
2017-04-13,107.73018160282874
2017-04-14,110.68409706183611
2017-04-15,114.5947738758879
2017-04-16,112.57402362920007
2017-04-17,112.13619485009829
2017-04-18,103.98218501389272
2017-04-19,95.6971253077648
2017-04-20,99.85997390037213
2017-04-21,103.13870487528271
2017-04-22,107.29324897851447
2017-04-23,105.44371928780379
2017-04-24,105.1167069877302
2017-04-25,97.02870021989898
2017-04-26,88.78306943262731
2017-04-27,92.97887950783016
2017-04-28,96.30524258732052
2017-04-29,100.54339588358994
2017-04-30,98.83406620473481
2017-05-01,98.7229345956805
2017-05-02,90.94328101139736
2017-05-03,83.1122773027711
2017-05-04,87.83921081253408
2017-05-05,91.81937103581915
2017-05-06,96.83579813623464
2017-05-07,96.02646511905012
2017-05-08,96.92971242962636
2017-05-09,90.26701543158825
2017-05-10,83.63954878101595
2017-05-11,89.63682109984748
2017-05-12,94.93109918911986
2017-05-13,101.27980348331764
2017-05-14,101.79342613489743
2017-05-15,103.98176741697509
2017-05-16,98.53754587740652
2017-05-17,93.03382008257095
2017-05-18,100.03346882749548
2017-05-19,106.18442299686188
2017-05-20,113.22280598356988
2017-05-21,114.24151127433257
2017-05-22,116.73699280670762
2017-05-23,111.39330674150139
2017-05-24,105.77982948322223
2017-05-25,112.46088997860926
2017-05-26,118.09100503215299
2017-05-27,124.41787055128357
2017-05-28,124.55066217139309
2017-05-29,146.6812866726001
2017-05-30,119.49339355420156
2017-05-31,112.60841604346487
2017-06-01,117.94548945060166
2017-06-02,122.1903714069411
2017-06-03,127.12269654729684
2017-06-04,125.88340644335378
2017-06-05,126.02026692366915
2017-06-06,118.27054905386163
2017-06-07,110.25733864619932
2017-06-08,114.5977535499096
2017-06-09,117.99679861944392
2017-06-10,122.24905518971701
2017-06-11,120.50577558167618
2017-06-12,120.32020087805437
2017-06-13,112.43018268768103
2017-06-14,104.45457398822286
2017-06-15,109.0016643254345
2017-06-16,112.76338125384231
2017-06-17,117.51744307550173
2017-06-18,116.39501825420848
2017-06-19,116.92669171630371
2017-06-20,109.82579841400305
2017-06-21,102.68556722348097
2017-06-22,108.08832744439259
2017-06-23,112.700476487625
2017-06-24,118.27537093164017
2017-06-25,117.92167456196941
2017-06-26,119.14994360322927
2017-06-27,112.6564918719977
2017-06-28,106.02096414044446
2017-06-29,111.81585848362965
2017-06-30,116.70168830613142
2017-07-01,122.42994214666633
2017-07-02,122.11137468466708
2017-07-03,123.2624128260432
2017-07-04,91.311019756071
2017-07-05,109.68240654296261
2017-07-06,115.13099449382882
2017-07-07,119.61208786473156
2017-07-08,124.89568116749871
2017-07-09,124.11180598638424
2017-07-10,124.79627157996367
2017-07-11,117.67357764738773
2017-07-12,110.3534589587195
2017-07-13,115.43933599801184
2017-07-14,119.62239660306109
2017-07-15,124.68350082807058
2017-07-16,123.76047536422638
2017-07-17,124.39361208123084
2017-07-18,117.30844832021324
2017-07-19,110.11229159251317
2017-07-20,115.4027622234226
2017-07-21,119.86207480801107
2017-07-22,125.25924324730049
